id,category,brand,description,price,title
16553871,Computers_and_Accessories,HP Enterprise,Description:StorageWorks 300GB 10K Fibre Channel 40 pin 2GB/s HotSwap FCAL Hard DriveGenuine HPE serial number and firmwarePart Number(s) Option Part# 364622-B23 Spare 366023-001 Assembly 359438-010 Model# BD3005B779,"$185.95, USD",364622-B23 HP 300-GB 10K FC-AL HDD Null
5597012,Computers_and_Accessories,,"64GB Kingston SDXC Memory Card, Class 10, UHS-I Class 1 (U1), 45MB/s Read, 10MB/s Write @en",,Kingston 64GB High Speed SD Memory Card@en Card LN66493 - SD10VG2/64GB | SCAN UK@en
1625775,Computers_and_Accessories,Corsair,,,Corsair - Vengeance 8GB (2 x 4GB) DDR3-1866 Memory Memory (CMZ8GX3M2A1866C9) PCPartPicker
17275237,Computers_and_Accessories,TP-Link,"TP-LINK's 450Mbps Wireless N Dual Band PCI Express Adapter, TL-WDN4800 allows you to connect a desktop computer to a wireless network and access a high-speed wireless network connection. Complying with IEEE 802.11a/b/g/n, the device can use the 2.4GHz or 5GHz channels and provide wireless speeds of up to 450Mbps which is ideal for users seeking a highly robust, bandwidth intensive wireless networking experience, particularly with HD video streaming and online gaming. Dual Band is the latest wireless technology allowing the Adaptor to connect with a 2.4GHz or 5GHz network. This allows you to check e-mail and browse the Internet using the 2.4GHz band or stream HD movies and other media on the 5GHz band. The advantage of working on the 5GHz band is that, unlike the crowded 2.4GHz band shared with microwaves, cordless phones and other wireless networks, it has much less interference and can provide a more stable wireless signal, which is ideal for online gaming and HD video streaming. Both the adaptor's 2.4GHz and 5GHz bands support the maximum speed of up to 450Mbps, which generates a maximum theoretical wireless throughput bringing you a limitless wireless experience. WPA/WPA2 encryption standards ensure your wireless connection is safe from intruders.TL-WDN4800 comes with a CD utility that helps you complete the software installation and wireless network settings, including security configurations and wireless connection, which makes setting up your network so easy that even for novice users should be up and running in minutes.",,TP-Link TL-WDN4800 450Mbps PCI Express WiFi Adapter - | CCL Computers
16804567,Computers_and_Accessories,Apple@en,,"USD@en, 1049.00@en",MQD42LL/A MacBook Air 13” i5/1.8GHz/8GB/256GB @en
12417451,Computers_and_Accessories,,"Capacidad: 120 GB; Interfaz: SATA III; Tamaño: 2,500",,SSD 750 BASIC 120 GB GB | Tradineur.com
9821348,Computers_and_Accessories,Zotac,"The ZOTAC GeForce GTX 1060 graphics card is loaded with innovative new gaming technologies, making it the perfect choice for the latest high-definition games. Powered by NVIDIA Pascal™—the most advanced GPU architecture ever created— the ZOTAC GeForce GTX 1060 delivers brilliant performance that opens the door to virtual reality and beyond.Please note that this is an open box clearance item. It may have been repaired by the manufacturer, or returned to us by another customer who purchased it in error. The price has been reduced to reflect this. Clearance items should be as new and of course should be a real bargain. All clearance items are working and have been fully tested. Although every effort has been made to ensure that open box items are supplied with their original accessories, some packages may not be 100% complete. But we are confident you will receive the essentials.This item is supplied with a 12 month warranty.",,ZOTAC GeForce GTX 1060 AMP! Edition (3GB) Graphics Card PCI Express 3.0 DisplayPort HDMI DL-DVI *Open Box* Box* - | CCL Computers
17226850,Computers_and_Accessories,HP Enterprise,Description:72.8GB Ultra320 3.5-inch SCSI Hot-Plug 10K Hard DriveIn HPE Hot-Plug Hard Drive tray (as pictured)Genuine HPE serial number and firmwarePart Number(s) Option Part# 286714-B22 Assembly Part# 300955-015,,"300955-015 HP 72.8-GB U320 SCSI 10K, Null 10K Wholesale 300955-015 Price 300955-015"
15375719,Computers_and_Accessories,HP Enterprise,Description:Genuine HPE 1GB Registered 266MHz DDRPC2100 ECC SDRAM Memory Kit (1x1024MB)Part Number(s)Option Part# 287497-B21,"CAD, $98.74 CAD",287497-B21 HP 1GB 266MHz DDR PC2100 Null
617419,Computers_and_Accessories,,,,Intel Core i7-6800K Boxed - Prijzen @NL Tweakers@NL
15056967,Computers_and_Accessories,Gigabyte@en,"GV-N1070WF2OC-8GD, Core Clock: 1582MHz, Boost Clock: 1771MHz, Memory: 8192MB 8008MHz GDDR5, Stream Processors: 1920, SLI Ready, VR Ready, PhysX/CUDA Enabled, 3 Years Warranty@en",,Gigabyte GeForce GTX 1070 Windforce 2x OC 8192MB GDDR5 PCI-Express Graphics Card@en ▷ Gigabyte PCI-E… | OcUK@en
17203884,Computers_and_Accessories,HP Enterprise,Description: Proliant BL20P G2 1p 3.06GHz 512MB FC Manufacturer Part# 323146-B21,,"323146-B21 BL20P G2 (1P) Xeon 3.06GHz, Null Price 323146-B21 3.06GHz Wholesale 323146-B21"
9479293,Computers_and_Accessories,WD@en,"WDS100T1B0A - WD Blue PC SSD 2.5”/7mm cased, SATA III - 6Gb/s, Read 545MB/s, Write 525MB/s, 100k/80k IOPS@en",,WD Blue 1TB 2.5 SATA 6Gbps Solid State Drive (WDS100T1B0A)@en ▷ WD (WDS100T1B0A) | OcUK@en
7066948,Computers_and_Accessories,HP Enterprise,Description:5 x 146GB 2.5-inch Serial Attached SCSI (SAS)SFF 6G Dual Port Hot-Plug 10K Hard DriveIn HPE Hot-Plug Hard Drive tray (as pictured)For G1-G7 Proliant SAS ServersGenuine HPE serial number and firmwareGenuine HPE Certified Hard DrivePart Number(s) Option Part# 507125-B21 Spare Part# 507283-001 Assembly Part# 507119-001 Model# DG0146FAMWL,,"DG0146FAMWL HP 146-GB 6G 10K 2.5 DP SAS, Null New DG0146FAMWL SAS 5 Pack Wholesale Price DG0146FAMWL-5Pack"
17174993,Computers_and_Accessories,HP Enterprise,Description:Smart Arrray 5I Controller*** Does not include BBWC option ***Part Number(s) Option Part# 226593-B21 Spare Part# 233609-001 Assembly Part# 274400-001,,"233609-001 SA 5I for ML370 G2 (no BBWC), Null Price 233609-001 BBWC) Wholesale 233609-001"
15090196,Computers_and_Accessories,HP Enterprise,Description:StorageWorks 300GB 10K Fibre Channel 40 pin 2GB/s HotSwap FCAL Hard Drive Part Number(s) Option Part# 364622-B22 Spare 366023-001or 366023-002 RoHS) Assembly 359461-007 359461-003 Model# BD30058232,"$185.95, USD",359461-007 HP 300-GB 10K FC-AL HDD Null
1574794,Computers_and_Accessories,,"Wireless N PCI Express 2.0 adapter TL-WN881ND allows you to connect a desktop computer to a wireless network and access high-speed Internet connection. Comply with IEEE 802.11n, they provide wireless speed up to 300 Mbps, which is beneficial for the online gaming or even HD video streaming.MIMO (multiple input, multiple output antennas) technology, it shows more excellent abilities of mitigating data loss over long distances and through obstacles in a small office or a large apartment, even in a steel-and-concrete building. Clear Channel Assessment (CCA) automatically avoids channel conflicts using its clear channel selection feature and fully realizes the advantages of channel binding, greatly enhanced the wireless performance.As for the security of Wi-Fi connection, WEP encryption has been no longer the strongest and safest guards for outside intrusions. TL-WN881ND provides WPA/WPA2 encryptions that are created by the Wi-Fi alliance industry group, promoting interpretabilities and security for WLAN, which could effectively and efficiently protect the wireless network.","$, 20.99",TP-LINK TL-WN881ND - network adapter TP-LINK adapter Wireless Adapters & Accessories CDW.com
10914201,Musical_Instruments,Ultimate Support@en,,,Ultimate Support LPT-1000QR Hyper Series Laptop Stand@en Stand - Bananas at Large®@en
17132044,Computers_and_Accessories,HP Enterprise,Description:5 x 146GB Ultra320 3.5-inch SCSI Hot-Plug 15K Hard DriveIn HPE Hot-Plug Hard Drive tray (as pictured)Genuine HPE serial number and firmwarePart Number(s)Option Part# 347708-B22 Spare Part# 347749-001 Assembly Part# 404712-001 Model# BD14684970,,"404712-001 HP 146-GB U320 SCSI 15K, Null Price 404712-001-5Pack New 404712-001 15K 5 Pack Wholesale"
10723257,Computers_and_Accessories,,"Do your servers need reliable, economical, high capacity Midline hard drives for your growing storage workload needs? HPE Server Midline Hard Drives deliver the highest capacity, performance and reliability to your datacenter applications. HPE Midline Hard Drives allow you to store more data without sacrificing performance or reliability; they are ideal to store all your bulk storage requirements. HPE Server Midline Hard Drives are available in both 3.5-inch Large Form Factor (LFF) and 2.5-inch Small Form Factor (SFF) and ship with a standard one-year warranty. All HPE hard drives pass a rigorous qualification process, which certify that every drive is proven to perform in your HPE ProLiant Server environments. Before final certification, all HPE Server Midline Hard Drives are optimized for compatibility and functionality, including support of SMART and HPE Systems Insight Manager.","$, 191.99",HPE Midline - hard drive 500 GB SATA 6Gb/s HPE 6Gb/s 658071-B21 Enterprise Hard Drives CDW.com
15459241,Computers_and_Accessories,HP Enterprise,Description:Proliant Remote Insight Board Lights Out Edition (LOE)Part Number(s)HP Part# 157866-001,"USD, $89.95",157866-001 HP Proliant Remote Insight Board Null
13653886,Computers_and_Accessories,,"ASUS GeForce GTX 1050 EXPEDITION 2GB GDDR5 Graphics Card, 640 Core, 1354MHz GPU, 1455MHz Boost @en",,ASUS NVIDIA GeForce GTX 1050 Expedition 2GB Graphics Card@en Card LN76180 - EX-GTX1050-2G | SCAN UK@en
17017987,Computers_and_Accessories,,"Even with its 12.9-inch Retina display, the largest and most capable iPad ever is only 6.9mm thin and weighs just 1.57 pounds. It has a powerful A9X chip with 64-bit desktop-class architecture, four speaker audio, advanced iSight and FaceTime HD cameras, Wi-Fi and LTE connectivity¹, iCloud, the breakthrough Touch ID fingerprint sensor, and up to 10 hours of battery life.² It also includes great apps for productivity and creativity, as well as many more incredible apps available in the App Store. And with powerful new features in iOS 9 like multitasking, iPad Pro can do things no iPad has done before.@en-US",,Apple - 12.9- Inch iPad Pro with Wi-Fi 32 GB Gold@en-US
4700243,Video_Games,ASUS,Double the PerformanceASUS Dual GeForce GTX 1060 comes equipped with Patented Wing-Blade Fans for max air flow with 105% more air pressure. While exclusive Auto-Extreme Technology with Super Alloy Power II components for superior stability. GPU Tweak II with XSplit Gamecaster that provides intuitive performance tweaking and instant gameplay streaming. ASUS Dual GeForce GTX 1060 is perfectly matched with your ASUS X99-A II motherboard!,,"ASUS GeForce GTX 1060 Dual OC, DUAL-GTX1060-O6G, 6GB GDDR5 DUAL-GTX1060-O6G OC"
16416222,Computers_and_Accessories,,,,Intel Pentium G4560 Boxed - Prijzen @NL Tweakers@NL
1783790,Computers_and_Accessories,Intel,,,Intel - Core i5-7500 3.4GHz Quad-Core Processor Processor (BX80677I57500) PCPartPicker Canada
11623939,Computers_and_Accessories,,"Get reliable, robust performance from the HP RP2 Retail System, a stylish, compact, and easily serviceable touchscreen All-in-One (AiO) that's deployable across your business as a customer self-service solution or operator station!",,HP RP2 Retail System 2030 - Pentium J2900 2.41 GHz 4 GB 500 LED 14 HP 14 K6Q12UA#ABA Point of Sale Computers CDW.com
13331027,Computers_and_Accessories,,"Procesador CPU 6Core/12T desbloqueado, 3.5/4.0Ghz, Sky Lake-X 14nM, LGA2066, soporte RAM Quad-DDR4, 8.25MB-L3 cache, 140W, 28X PCIe@es",,Intel Core i7-7800X Box@es
13737993,Computers_and_Accessories,Intel,,,Intel - Core i3-6300 3.8GHz Dual-Core Processor Processor (BX80662I36300) PCPartPicker
17085555,Computers_and_Accessories,Dell,Description:10 x 146GB 10K 6Gb/s SAS 2.5-inch Single Port (SP) Hot-Plug Dell Hard Drive in Dell F830C 2.5-inch Hot-Plug Hard Drive Tray (as pictured)Genuine Dell serial number and firmwareGenuine Dell Certified Enterprise Class Hard DrivePart Number(s) Dell Part# X143K Toshiba Part# MBD2147RC,,"X143K Dell 146-GB 10K 2.5 SP SAS w/F830C, Null New X143K w/F830C 10 Pack Wholesale Price X143K-10Pack"
15139148,Computers_and_Accessories,,"AMD Ryzen™ 7 1700, S AM4, 8 Core, 16 Thread, 3.0GHz, 3.7GHz Turbo, 16MB Cache, 65W, CPU, Retail, w/ Wraith Spire Cooler @en",,AMD Ryzen™ 7 1700 8 Core AM4 CPU/Processor with Wraith Spire 95W cooler@en cooler LN78872 - YD1700BBAEBOX | SCAN UK@en
17486657,Computers_and_Accessories,HP Enterprise,Description:Proliant DL145R 1x AMD Dual-Core Opteron Model 285 2.6GHz 1MB L2 Cache per Core 2GB Advanced ECC PC3200 DDR SDRAM includes 1 x 36.4GB Ultra320 3.5-inch 15K SCSI Hard Drive NVIDIA GeForce2 GPU w/16MB Gigabit Ethernet Rackmount-1U Part Number(s)Part# 411094-001,"CAD, $552.18 CAD",411094-001 DL145 G2 Opt 2.6GHz 1MB 2GB 36GB Null
16686391,Computers_and_Accessories,HP Enterprise,Description: Proliant DL740R 1.5X 4P M1 1024K DVD FD SA5i NC7781 Manufacturer Part# 221275-B21,,"221275-B21 DL740R (4P) Xeon Hz 1MB, Null 1MB Wholesale 221275-B21 Price 221275-B21"
17062292,Computers_and_Accessories,Kingston,,,Kingston - FURY 16GB (2 x 8GB) DDR4-2133 Memory Memory (HX421C14FB2K2/16) PCPartPicker Canada
7119283,Computers_and_Accessories,Apple@us,Smart Keyboard for 12.9-inch Apple iPad Pro@us,"169.00@us, USD@us",Apple Smart Keyboard for 12.9-inch iPad Pro @us
6595126,Computers_and_Accessories,,,,Apple Smart Cover iPad Pro 2017 10.5 Roze - Specificaties @NL Tweakers@NL
16416601,Computers_and_Accessories,Null@en,,,HP Z440 Workstation@en Workstations - HP Store Canada@en
8028005,Computers_and_Accessories,,"Apple iPad Pro de 9,7 Wi-Fi - Tableta - 128 GB - 9.7 IPS (2048 x 1536) - gris espacio@es",,Apple iPad Pro 128GB Gris tablet@es Ipad 12.9 2017 Wi-fi 256gb Space Grey Black Friday @es
6625639,Computers_and_Accessories,INTEL@fr,,,"S1151 Core I5-7600K (4Core, 3.8Ghz, 6Mb, GT2, 91W) Boite@fr"
3702134,Computers_and_Accessories,,"ASRock H81M-DGS R2.0, Intel H81, S 1150, DDR3, SATA III 6Gb/s, PCIe 2.0 (x16), D-Sub (VGA)/DVI-D, Micro ATX Motherboard @en",,ASRock H81M-DGS R2.0 Micro-ATX Motherboard@en Motherboard LN63077 | SCAN UK@en
9818624,Computers_and_Accessories,,"Kingston Technology HyperX FURY Memory Black 4GB Module DDR4 2400MHz CL15 DIMM, DDR4, PC/server, Or, 512M x 64, 0 - 85 °C, -55 - 100 °C",,HyperX Fury 4Go 2400 MHz
12358524,Computers_and_Accessories,Corsair@en,The only Micro ATX case for high-performance system builds.@en,,Corsair Obsidian 350D Micro ATX Case - Black (CC-9011028-WW)@en ▷ Corsair (CC-9011028-WW) | OcUK@en
6701199,Computers_and_Accessories,HP Enterprise,Description:10 x 146GB 2.5-inch Serial Attached SCSI (SAS)SFF 3G Dual Port Hot-Plug 10K Hard DriveIn HPE Hot-Plug Hard Drive tray (as pictured)For G1-G7 Proliant SAS ServersGenuine HPE serial number and firmwareGenuine HPE Certified Hard DrivePart Number(s) Option Part# 418367-B21 Spare Part# 418399-001 Assembly Part# 430165-003 Model# DG146BB976,,"430165-003 HP 146-GB 3G 10K 2.5 DP SAS, Null SAS 10 Pack Wholesale 430165-003 Price 430165-003-10Pack"
12565434,Computers_and_Accessories,AMD@en,"Eight Core Sixteen Threads, Unlocked Multiplier, 3.60GHz 4.0GHz Turbo, 16MB Cache, 95W, 3 Year Warranty.@en",,AMD Ryzen 7 1800X 8 Core (Socket AM4) Processor - Retail @en Socket AM4 | YD180XBCAEWOF Novatech@en
7279614,Computers_and_Accessories,BenQ@en,"9H.LF1LB.QBE, LED Backlit, 1920x1080 Resolution, 12000000:1 Contrast Ratio, 350cd/m² Brightness, 1ms Response Time, 1x Analogue Input, 1x DVI-D Input, 2x HDMI, 1x DisplayPort, 2 Year On-Site Warranty.@en",,BenQ XL2430 ZOWIE 24 1920x1080 TN 144Hz Widescreen LED Monitor - Black/Red /w Flicker FREE Technolo@en ▷ BenQ Moni… | OcUK@en
13455028,Computers_and_Accessories,HP Enterprise,Description:10 x HPE 120GB 1.5G SATA 5.4K 2.5-inch SFF Hot-Plug Hard Drive In HPE Hot-Plug Hard Drive tray (as pictured)For G1-G7 Proliant SATA ServersGenuine HPE serial number and firmwareGenuine HPE Certified Hard DrivePart Number(s) Option Part# 431786-B21 Spare Part# 431908-001 Assembly Part# 443193-002 Model# FJ120C4981,,"431786-B21 HP 120-GB 5.4K 2.5 SATA, Null New 431786-B21 SATA 10 Pack Wholesale Price 431786-B21-10Pack"
807453,Computers_and_Accessories,Kingston,16GB Kingston DataTraveler SE9 G2 USB 3.0 Flash Memory Drive capless ultra-small form factor design up to 100MB/s Read and 15MB/s Write for Mac PC 5V self powered Plug Play- Hot Swappable- external media- portable drive 45mm x 12.2mm 4.6mm,"9.35, USD",Kingston 16GB DataTraveler DTSE9G2/16GB Flash Drive USB 3.0 r100MB/s w10MB/s
11766619,Computers_and_Accessories,Asus@en,"TURBO-GTX1070TI-8G, Core Clock: 1607MHz, Boost Clock: 1683MHz, Memory: 8192MB 8000MHz GDDR5, Stream Processors: 2432, SLI Ready, VR Ready, PhysX/CUDA Enabled, 3 Years Warranty.@en",,Asus GeForce GTX 1070Ti Turbo 8192MB GDDR5 PCI-Express Graphics Card@en ▷ Asus Graph… | OcUK@en
4908248,Computers_and_Accessories,,,,Kingston Ultimate SDXC 64GB Clase 10 UHS-1@es UHS-1 |PcComponentes @es
13465672,Computers_and_Accessories,,SanDisk Extreme - Tarjeta de memoria flash (adaptador microSDXC a SD Incluido) - 64 GB - A1 / Video Class V30 / UHS-I U3 - microSDXC UHS-I@es,,Extreme microSDXC 64GB+SD Adap+RescPro@es Almacenamiento Disco Duro o Tarjeta? - Tu tienda online líder con precios más baratos! @es
11324196,Computers_and_Accessories,,Procesador: Nvidia Geforce GTX 1060; Memory BUS: 192 Bit; Velocidad GPU: 1.152 MHz; Memoria vídeo: 3.000 MB; Velocidad de la memoria: 8.008 MHz; Tipo de memoria vídeo: GDDR5,,GRAFICA DUAL-GTX1060-3G DUAL-GTX1060-3G | Tradineur.com
8405733,Computers_and_Accessories,,la custodia per laptop con diagonale fino a 15 Esalta il tuo stile HP 15.6 Spectrum Sleeve 6'. Il motivo cuore e design elegante danno prova di estrema raffinatezza. Trasportala sottobraccio o inseriscila comodamente nello zaino: ti ringrazierà! Investimento protetto da garanzia: massima tranquillità garanzia limitata standard un anno l'assistenza online.1; @it,"29.99@it, EUR@it",HP 39.62 cm (15.6 ) Spectrum Sleeve (Ladies edition)@it
8270502,Computers_and_Accessories,,"Help your laptop perform at its best. Designed to help your laptop run faster and smoother, a Crucial memory upgrade is one of fastest, most affordable, and easiest ways to improve your system's performance. Crucial memory empowers your laptop to achieve faster application loading times, faster system responsiveness, and increased ability to multitask and handle data-intensive programs. What does this mean? Spend less time staring at loading screens and more time getting stuff done. Crucial laptop modules are rigorously tested at both the component and module levels to ensure that your memory meets the stringent compatibility and performance standards. Every module Crucial manufactures is inspected by the Systems Compatibility Group before it leaves the doors. At a fraction of the price of your laptop, an investment in Crucial memory helps your system get up to speed.","$, 43.00",Crucial SO-DIMM 204-pin 4 GB DDR3L SDRAM Crucial SDRAM - CT51264BF160B System Memory (RAM) CDW.com
